Repository,File Name,Type,Name,Line,End Line,Complexity,Rank,Parent,Error
python-algorithms,stack_with_linkedlist.py,method,__init__,19,21,1,A,,
python-algorithms,stack_with_linkedlist.py,method,__init__,34,36,1,A,,
python-algorithms,stack_with_linkedlist.py,method,push,42,45,1,A,,
python-algorithms,stack_with_linkedlist.py,method,delete,68,69,1,A,,
python-algorithms,stack_with_limited_list.py,class,Stack,3,47,3,A,,
python-algorithms,stack_with_limited_list.py,method,pop,20,24,3,A,,
python-algorithms,stack_with_limited_list.py,method,__str__,9,12,2,A,,
python-algorithms,stack_with_limited_list.py,method,push,14,18,2,A,,
python-algorithms,stack_with_limited_list.py,method,peek,26,31,2,A,,
python-algorithms,stack_with_limited_list.py,method,isEmpty,34,38,2,A,,
python-algorithms,stack_with_limited_list.py,method,isFull,40,44,2,A,,
python-algorithms,stack_with_limited_list.py,method,__init__,4,7,1,A,,
python-algorithms,stack_with_limited_list.py,method,delete,46,47,1,A,,
python-algorithms,doubly_linked_list.py,method,search,100,119,6,B,,
python-algorithms,doubly_linked_list.py,method,delete,121,145,6,B,,
python-algorithms,doubly_linked_list.py,class,DoublyLinkedList,25,153,4,A,,
python-algorithms,doubly_linked_list.py,method,size,63,76,4,A,,
python-algorithms,doubly_linked_list.py,method,append,78,92,4,A,,
python-algorithms,doubly_linked_list.py,method,__iter__,31,37,3,A,,
python-algorithms,doubly_linked_list.py,class,Node,1,22,2,A,,
python-algorithms,doubly_linked_list.py,method,pushNode,39,46,2,A,,
python-algorithms,doubly_linked_list.py,method,pushValue,48,61,2,A,,
python-algorithms,doubly_linked_list.py,method,deleteDLL,149,153,2,A,,
python-algorithms,doubly_linked_list.py,method,__init__,3,7,1,A,,
python-algorithms,doubly_linked_list.py,method,getNext,9,10,1,A,,
python-algorithms,doubly_linked_list.py,method,getPrev,12,13,1,A,,
python-algorithms,doubly_linked_list.py,method,getData,15,16,1,A,,
python-algorithms,doubly_linked_list.py,method,setNext,18,19,1,A,,
python-algorithms,doubly_linked_list.py,method,setPrev,21,22,1,A,,
python-algorithms,doubly_linked_list.py,method,__init__,27,29,1,A,,
python-algorithms,doubly_linked_list.py,method,insertAfter,94,98,1,A,,
python-algorithms,2_sum_of_natural_numbers.py,function,sum_natural_numbers,1,5,2,A,,
python-algorithms,1_decimal_to_binary.py,function,solve_dec_to_binary,23,28,2,A,,
python-algorithms,1_decimal_to_binary.py,function,dec_to_binary,20,21,1,A,,
python-algorithms,2_palindrome.py,function,is_palindrome,24,32,4,A,,
python-algorithms,1_reverse_string.py,function,revserse_string,19,23,2,A,,
python-algorithms,2_binary_search.py,function,binary_search,1,13,4,A,,
python-algorithms,3_merge_sort_2.py,function,merge,13,36,6,B,,
python-algorithms,3_merge_sort_2.py,function,merge_sort,1,10,2,A,,
python-algorithms,1_fibonacci.py,function,fib,3,7,3,A,,
python-algorithms,1_fibonacci.py,function,fib_optimized,11,22,1,A,,
python-algorithms,1_fibonacci.py,function,fib,14,20,2,A,fib_optimized,
python-algorithms,4_reverse_linkedlist.py,function,print_list,5,9,3,A,,
python-algorithms,4_reverse_linkedlist.py,function,reverse_list,11,19,3,A,,
python-algorithms,4_reverse_linkedlist.py,class,Node,1,3,2,A,,
python-algorithms,4_reverse_linkedlist.py,method,__init__,2,3,1,A,,
python-algorithms,7_get_leaf_nodes.py,class,Node,1,4,2,A,,
python-algorithms,7_get_leaf_nodes.py,function,get_leaf_nodes,6,20,1,A,,
python-algorithms,7_get_leaf_nodes.py,function,gather_leaves,9,17,4,A,get_leaf_nodes,
python-algorithms,7_get_leaf_nodes.py,method,__init__,2,4,1,A,,
python-algorithms,6_insert_into_binary_search_tree.py,function,insert,20,30,3,A,,
python-algorithms,6_insert_into_binary_search_tree.py,function,pre_order,7,13,2,A,,
python-algorithms,6_insert_into_binary_search_tree.py,class,Node,1,4,2,A,,
python-algorithms,6_insert_into_binary_search_tree.py,method,__init__,2,4,1,A,,
python-algorithms,8_depth_first_search.py,class,Node,1,3,2,A,,
python-algorithms,8_depth_first_search.py,function,dfs,5,20,1,A,,
python-algorithms,8_depth_first_search.py,function,find_node,7,18,6,B,dfs,
python-algorithms,8_depth_first_search.py,method,__init__,2,3,1,A,,
python-algorithms,5_merge_two_sorted_list.py,function,merge,13,22,4,A,,
python-algorithms,5_merge_two_sorted_list.py,function,printList,6,11,3,A,,
python-algorithms,5_merge_two_sorted_list.py,class,Node,1,3,2,A,,
python-algorithms,5_merge_two_sorted_list.py,method,__init__,2,3,1,A,,
python-algorithms,3_merge_sort.py,function,merge,9,36,7,B,,
python-algorithms,3_merge_sort.py,function,merge_sort,1,6,2,A,,
python-algorithms,compute_median.py,function,compute_median,3,20,6,B,,
python-algorithms,compute_median.py,function,calculate_median,23,27,2,A,,
python-algorithms,k_largest_elements_1.py,function,k_largest_elements_1,18,33,4,A,,
python-algorithms,k_largest_elements_1.py,function,k_largest_elements,4,13,3,A,,
python-algorithms,k_largest_elements.py,function,k_largest_elements,4,20,4,A,,
python-algorithms,k_closest_stars.py,function,compute_k_closest_stars,17,28,4,A,,
python-algorithms,k_closest_stars.py,class,Star,4,13,2,A,,
python-algorithms,k_closest_stars.py,method,__init__,5,6,1,A,,
python-algorithms,k_closest_stars.py,method,distance,9,10,1,A,,
python-algorithms,k_closest_stars.py,method,__lt__,12,13,1,A,,
python-algorithms,merge_sorted_arrays.py,function,merge_sorted_arrays,40,59,6,B,,
python-algorithms,sort_k_inc_dec_array.py,function,sort_increasing_decreasing_array,17,37,9,B,,
python-algorithms,sort_k_inc_dec_array.py,function,merge_sorted_arrays,40,59,6,B,,
python-algorithms,sort_approximately_sorted_array.py,function,sort_approximately_sorted_array,27,43,4,A,,
python-algorithms,solve_sudoku.py,function,solveSudoku,3,49,4,A,,
python-algorithms,solve_sudoku.py,function,dfs,20,47,7,B,solveSudoku,
python-algorithms,permutations.py,function,permutations,15,30,1,A,,
python-algorithms,permutations.py,function,directed_permutation,16,25,3,A,permutations,
python-algorithms,combinations.py,function,combinations,1,16,1,A,,
python-algorithms,combinations.py,function,directed_combinations,2,12,4,A,combinations,
python-algorithms,towers_of_hanoi.py,function,compute_towers_of_hanoi,6,20,2,A,,
python-algorithms,towers_of_hanoi.py,function,compute_towers,7,13,2,A,compute_towers_of_hanoi,
python-algorithms,gcd.py,function,gcd,1,2,2,A,,
python-algorithms,generate_binary_trees.py,function,generate_binary_trees,7,22,5,A,,
python-algorithms,generate_binary_trees.py,class,Node,2,5,2,A,,
python-algorithms,generate_binary_trees.py,method,__init__,3,5,1,A,,
python-algorithms,power_set.py,function,generate_power_set_iter,25,36,3,A,,
python-algorithms,power_set.py,function,generate_power_set,4,17,1,A,,
python-algorithms,power_set.py,function,directed_power_set,6,12,2,A,generate_power_set,
python-algorithms,palindromic_decompositions.py,function,is_palindrome,19,25,3,A,,
python-algorithms,palindromic_decompositions.py,function,palindromic_decompostions,3,17,1,A,,
python-algorithms,palindromic_decompositions.py,function,directed_palindromic_decompostions,4,12,4,A,palindromic_decompostions,
python-algorithms,generate_balanced_parentheses.py,function,generate_balanced_parentheses_bfs,31,48,8,B,,
python-algorithms,generate_balanced_parentheses.py,function,generate_balanced_parentheses,6,22,2,A,,
python-algorithms,generate_balanced_parentheses.py,function,gen_recursive,11,19,6,B,generate_balanced_parentheses,
python-algorithms,generate_balanced_parentheses.py,class,Paren,2,4,2,A,,
python-algorithms,generate_balanced_parentheses.py,method,__init__,3,4,1,A,,
python-algorithms,reconstruct_bst.py,function,postorder_traversal,30,36,2,A,,
python-algorithms,reconstruct_bst.py,class,TreeNode,1,5,2,A,,
python-algorithms,reconstruct_bst.py,function,reconstruct_bst,7,27,1,A,,
python-algorithms,reconstruct_bst.py,function,reconstruct_bst_helper,11,25,3,A,reconstruct_bst,
python-algorithms,reconstruct_bst.py,method,__init__,2,5,1,A,,
python-algorithms,reconstruct_bst.py,function,preorder_traversal,27,33,2,A,,
python-algorithms,reconstruct_bst.py,class,TreeNode,1,5,2,A,,
python-algorithms,reconstruct_bst.py,function,reconstruct_bst,7,24,1,A,,
python-algorithms,reconstruct_bst.py,function,reconstruct_bst_helper,9,22,3,A,reconstruct_bst,
python-algorithms,reconstruct_bst.py,method,__init__,2,5,1,A,,
python-algorithms,close_entries.py,function,close_entries,3,33,6,B,,
python-algorithms,is_bst_ordered.py,function,is_bst_ordered,25,51,16,C,,
python-algorithms,is_bst_ordered.py,function,search,53,56,4,A,,
python-algorithms,is_bst_ordered.py,class,TreeNode,1,5,2,A,,
python-algorithms,is_bst_ordered.py,method,__init__,2,5,1,A,,
python-algorithms,add_credits.py,class,ClientsCreditInfo,33,79,3,A,,
python-algorithms,add_credits.py,method,remove,51,62,3,A,,
python-algorithms,add_credits.py,method,max,74,79,3,A,,
python-algorithms,add_credits.py,method,lookup,65,67,2,A,,
python-algorithms,add_credits.py,method,__init__,34,37,1,A,,
python-algorithms,add_credits.py,method,insert,42,47,1,A,,
python-algorithms,add_credits.py,method,add_to_all,70,71,1,A,,
python-algorithms,enumerate_numbers.py,function,generate_first_k_a_b_sqrt2,16,28,2,A,,
python-algorithms,enumerate_numbers.py,class,ABSqrt2,4,13,2,A,,
python-algorithms,enumerate_numbers.py,method,__init__,5,7,1,A,,
python-algorithms,enumerate_numbers.py,method,__lt__,9,10,1,A,,
python-algorithms,enumerate_numbers.py,method,__eq__,12,13,1,A,,
python-algorithms,enumerate_numbers_1.py,function,generate_first_k_a_b_sqrt2,16,30,5,A,,
python-algorithms,enumerate_numbers_1.py,class,ABSqrt2,3,12,2,A,,
python-algorithms,enumerate_numbers_1.py,method,__init__,4,6,1,A,,
python-algorithms,enumerate_numbers_1.py,method,__lt__,8,9,1,A,,
python-algorithms,enumerate_numbers_1.py,method,__eq__,11,12,1,A,,
python-algorithms,range_lookup.py,class,TreeNode,1,5,2,A,,
python-algorithms,range_lookup.py,function,range_lookup,9,26,1,A,,
python-algorithms,range_lookup.py,function,range_lookup_helper,12,23,4,A,range_lookup,
python-algorithms,range_lookup.py,method,__init__,2,5,1,A,,
python-algorithms,is_bst_2.py,function,is_bst_valid,20,37,6,B,,
python-algorithms,is_bst_2.py,class,TreeNode,3,7,2,A,,
python-algorithms,is_bst_2.py,method,__init__,4,7,1,A,,
python-algorithms,is_bst.py,function,is_valid,15,22,4,A,,
python-algorithms,is_bst.py,class,TreeNode,6,10,2,A,,
python-algorithms,is_bst.py,function,is_bst,12,13,1,A,,
python-algorithms,is_bst.py,method,__init__,7,10,1,A,,
python-algorithms,min_height_bst_2.py,function,build_min_height_bst,8,22,2,A,,
python-algorithms,min_height_bst_2.py,function,build_bst,14,20,2,A,build_min_height_bst,
python-algorithms,min_height_bst_2.py,function,inorder,25,31,2,A,,
python-algorithms,min_height_bst_2.py,class,TreeNode,1,4,2,A,,
python-algorithms,min_height_bst_2.py,method,__init__,2,4,1,A,,
python-algorithms,min_height_bst.py,function,build_min_height_bst,8,26,2,A,,
python-algorithms,min_height_bst.py,function,build_bst,14,24,3,A,build_min_height_bst,
python-algorithms,min_height_bst.py,function,inorder,29,35,2,A,,
python-algorithms,min_height_bst.py,class,TreeNode,1,4,2,A,,
python-algorithms,min_height_bst.py,method,__init__,2,4,1,A,,
python-algorithms,search_bst.py,function,search_bst,7,14,4,A,,
python-algorithms,search_bst.py,class,TreeNode,1,5,2,A,,
python-algorithms,search_bst.py,method,__init__,2,5,1,A,,
python-algorithms,k_largest_3.py,function,find_k_largest,10,27,2,A,,
python-algorithms,k_largest_3.py,function,inorder,13,19,2,A,find_k_largest,
python-algorithms,k_largest_3.py,class,TreeNode,4,8,2,A,,
python-algorithms,k_largest_3.py,method,__init__,5,8,1,A,,
python-algorithms,k_largest_2.py,function,find_k_largest,19,36,2,A,,
python-algorithms,k_largest_2.py,function,inorder,22,28,2,A,find_k_largest,
python-algorithms,k_largest_2.py,class,TreeNode,5,9,2,A,,
python-algorithms,k_largest_2.py,method,__init__,6,9,1,A,,
python-algorithms,k_largest_1.py,class,TreeNode,5,9,2,A,,
python-algorithms,k_largest_1.py,function,find_k_largest,15,27,1,A,,
python-algorithms,k_largest_1.py,function,find_k_largest_helper,17,23,4,A,find_k_largest,
python-algorithms,k_largest_1.py,method,__init__,6,9,1,A,,
python-algorithms,find_lca.py,function,find_lca,7,16,6,B,,
python-algorithms,find_lca.py,class,TreeNode,1,5,2,A,,
python-algorithms,find_lca.py,function,find_lca_recursive,18,30,1,A,,
python-algorithms,find_lca.py,function,find_lca_helper,19,28,6,B,find_lca_recursive,
python-algorithms,find_lca.py,method,__init__,2,5,1,A,,
python-algorithms,find_first_greater_than_k.py,function,find_first_greater_than_than_k,10,18,3,A,,
python-algorithms,find_first_greater_than_k.py,class,TreeNode,4,8,2,A,,
python-algorithms,find_first_greater_than_k.py,method,__init__,5,8,1,A,,
python-algorithms,reconstruct_bt_1.py,class,TreeNode,1,5,2,A,,
python-algorithms,reconstruct_bt_1.py,function,reconstruct,9,19,1,A,,
python-algorithms,reconstruct_bt_1.py,function,reconstruct_helper,10,17,2,A,reconstruct,
python-algorithms,reconstruct_bt_1.py,function,preorder_traversal,36,47,1,A,,
python-algorithms,reconstruct_bt_1.py,function,preorder,38,44,2,A,preorder_traversal,
python-algorithms,reconstruct_bt_1.py,method,__init__,2,5,1,A,,
python-algorithms,reconstruct_bt_2.py,class,TreeNode,1,5,2,A,,
python-algorithms,reconstruct_bt_2.py,function,reconstruct,10,25,1,A,,
python-algorithms,reconstruct_bt_2.py,function,construct,12,23,2,A,reconstruct,
python-algorithms,reconstruct_bt_2.py,function,preorder_traversal,42,53,1,A,,
python-algorithms,reconstruct_bt_2.py,function,preorder,44,50,2,A,preorder_traversal,
python-algorithms,reconstruct_bt_2.py,method,__init__,2,5,1,A,,
python-algorithms,inorder_traversal.py,function,inorder_traversal,30,48,7,B,,
python-algorithms,inorder_traversal.py,class,Node,1,4,2,A,,
python-algorithms,inorder_traversal.py,method,__init__,2,4,1,A,,
python-algorithms,balanced_binary_tree.py,class,Node,3,6,2,A,,
python-algorithms,balanced_binary_tree.py,function,is_balanced_binary_tree,9,29,1,A,,
python-algorithms,balanced_binary_tree.py,function,check_balance,12,27,4,A,is_balanced_binary_tree,
python-algorithms,balanced_binary_tree.py,method,__init__,4,6,1,A,,
python-algorithms,all_paths.py,class,Node,1,4,2,A,,
python-algorithms,all_paths.py,function,has_path_sum,6,25,1,A,,
python-algorithms,all_paths.py,function,find_paths,7,21,5,A,has_path_sum,
python-algorithms,all_paths.py,method,__init__,2,4,1,A,,
python-algorithms,preorder_traversal.py,function,preorder_traversal,11,23,4,A,,
python-algorithms,preorder_traversal.py,class,Node,1,4,2,A,,
python-algorithms,preorder_traversal.py,method,__init__,2,4,1,A,,
python-algorithms,preorder_traversal.py,function,preorder_traversal,30,48,7,B,,
python-algorithms,preorder_traversal.py,class,Node,1,4,2,A,,
python-algorithms,preorder_traversal.py,method,__init__,2,4,1,A,,
python-algorithms,sum_root_to_leaf.py,class,Node,1,4,2,A,,
python-algorithms,sum_root_to_leaf.py,function,sum_root_to_leaf,6,17,1,A,,
python-algorithms,sum_root_to_leaf.py,function,sum,7,15,4,A,sum_root_to_leaf,
python-algorithms,sum_root_to_leaf.py,method,__init__,2,4,1,A,,
python-algorithms,kth_node.py,function,kth_node_2,36,47,2,A,,
python-algorithms,kth_node.py,function,inorder,39,44,2,A,kth_node_2,
python-algorithms,kth_node.py,class,Node,4,7,2,A,,
python-algorithms,kth_node.py,function,kth_node,10,34,1,A,,
python-algorithms,kth_node.py,function,inorder,14,31,5,A,kth_node,
python-algorithms,kth_node.py,method,__init__,5,7,1,A,,
python-algorithms,tree_traversals.py,function,preorder_traversal,6,12,2,A,,
python-algorithms,tree_traversals.py,function,inorder_traversal,17,23,2,A,,
python-algorithms,tree_traversals.py,function,postorder_traversal,26,32,2,A,,
python-algorithms,tree_traversals.py,class,Node,1,4,2,A,,
python-algorithms,tree_traversals.py,method,__init__,2,4,1,A,,
python-algorithms,has_path_sum.py,function,has_path_sum,6,14,6,B,,
python-algorithms,has_path_sum.py,class,Node,1,4,2,A,,
python-algorithms,has_path_sum.py,method,__init__,2,4,1,A,,
python-algorithms,create_list_2.py,function,create_list_of_leaves,10,16,4,A,,
python-algorithms,create_list_2.py,class,TreeNode,1,5,2,A,,
python-algorithms,create_list_2.py,method,__init__,2,5,1,A,,
python-algorithms,create_list_of_leaves.py,class,TreeNode,1,5,2,A,,
python-algorithms,create_list_of_leaves.py,function,create_list_of_leaves,10,23,1,A,,
python-algorithms,create_list_of_leaves.py,function,traverse_tree,12,20,4,A,create_list_of_leaves,
python-algorithms,create_list_of_leaves.py,method,__init__,2,5,1,A,,
python-algorithms,lca.py,class,Node,3,6,2,A,,
python-algorithms,lca.py,function,lca,8,28,1,A,,
python-algorithms,lca.py,function,lca_helper,11,26,5,A,lca,
python-algorithms,lca.py,method,__init__,4,6,1,A,,
python-algorithms,exterior_bt.py,function,left_boundary_and_leaves,72,80,5,A,,
python-algorithms,exterior_bt.py,function,right_boundary_and_leaves,82,90,5,A,,
python-algorithms,exterior_bt.py,function,is_leaf,66,70,4,A,,
python-algorithms,exterior_bt.py,function,exterior_binary_tree,58,64,2,A,,
python-algorithms,exterior_bt.py,class,TreeNode,4,8,2,A,,
python-algorithms,exterior_bt.py,method,__init__,5,8,1,A,,
python-algorithms,kth_node.py,function,kth_node,7,19,6,B,,
python-algorithms,kth_node.py,class,Node,1,4,2,A,,
python-algorithms,kth_node.py,method,__init__,2,4,1,A,,
python-algorithms,compute_right_sibling_tree.py,function,compute_right_sibling_tree,8,26,7,B,,
python-algorithms,compute_right_sibling_tree.py,class,TreeNode,3,6,2,A,,
python-algorithms,compute_right_sibling_tree.py,method,__init__,4,6,1,A,,
python-algorithms,postorder_traversal.py,function,post_order_traversal,30,49,7,B,,
python-algorithms,postorder_traversal.py,class,Node,1,4,2,A,,
python-algorithms,postorder_traversal.py,method,__init__,2,4,1,A,,
python-algorithms,inorder_traversal.py,function,inorder_traversal,10,22,4,A,,
python-algorithms,inorder_traversal.py,class,Node,1,4,2,A,,
python-algorithms,inorder_traversal.py,method,__init__,2,4,1,A,,
python-algorithms,compute_succesor.py,function,compute_successor,35,49,6,B,,
python-algorithms,compute_succesor.py,class,Node,30,33,2,A,,
python-algorithms,compute_succesor.py,method,__init__,31,33,1,A,,
python-algorithms,is_symetric.py,function,is_symmetric,7,22,2,A,,
python-algorithms,is_symetric.py,function,check_symmetric,11,20,7,B,is_symmetric,
python-algorithms,is_symetric.py,class,Node,2,5,2,A,,
python-algorithms,is_symetric.py,method,__init__,3,5,1,A,,
python-algorithms,reconstruct_bt.py,function,reconstruct,14,44,2,A,,
python-algorithms,reconstruct_bt.py,function,binary_tree_from_preorder_inorder_helper,18,39,3,A,reconstruct,
python-algorithms,reconstruct_bt.py,class,TreeNode,1,5,2,A,,
python-algorithms,reconstruct_bt.py,function,preorder_traversal,61,72,1,A,,
python-algorithms,reconstruct_bt.py,function,preorder,63,69,2,A,preorder_traversal,
python-algorithms,reconstruct_bt.py,function,inorder_traversal,74,85,1,A,,
python-algorithms,reconstruct_bt.py,function,inorder,76,82,2,A,inorder_traversal,
python-algorithms,reconstruct_bt.py,method,__init__,2,5,1,A,,
python-algorithms,lca.py,function,lca,6,37,10,B,,
python-algorithms,lca.py,function,get_depth,39,47,3,A,,
python-algorithms,lca.py,class,Node,1,4,2,A,,
python-algorithms,lca.py,method,__init__,2,4,1,A,,
python-algorithms,delete_node.py,function,print_node,19,24,2,A,,
python-algorithms,delete_node.py,class,ListNode,1,3,2,A,,
python-algorithms,delete_node.py,function,delete_node,7,9,1,A,,
python-algorithms,delete_node.py,method,__init__,2,3,1,A,,
python-algorithms,add_lists.py,function,add_list,9,21,8,B,,
python-algorithms,add_lists.py,function,print_node,34,39,2,A,,
python-algorithms,add_lists.py,class,ListNode,3,5,2,A,,
python-algorithms,add_lists.py,method,__init__,4,5,1,A,,
python-algorithms,reverse_k_sublist.py,function,reverse_sublist,8,31,6,B,,
python-algorithms,reverse_k_sublist.py,function,print_node,46,51,2,A,,
python-algorithms,reverse_k_sublist.py,class,ListNode,2,4,2,A,,
python-algorithms,reverse_k_sublist.py,method,__init__,3,4,1,A,,
python-algorithms,has_overlapping_list.py,function,has_overlapping_lists,6,18,6,B,,
python-algorithms,has_overlapping_list.py,function,list_length,20,27,2,A,,
python-algorithms,has_overlapping_list.py,class,ListNode,1,3,2,A,,
python-algorithms,has_overlapping_list.py,method,__init__,2,3,1,A,,
python-algorithms,merge_list.py,function,merge_two_sorted_lists,8,22,5,A,,
python-algorithms,merge_list.py,class,ListNode,1,3,2,A,,
python-algorithms,merge_list.py,method,__init__,2,3,1,A,,
python-algorithms,remove_kth_last_element.py,function,delete_kth_last_node_2,23,40,9,B,,
python-algorithms,remove_kth_last_element.py,function,delete_kth_last_node,7,19,5,A,,
python-algorithms,remove_kth_last_element.py,function,print_node,51,56,2,A,,
python-algorithms,remove_kth_last_element.py,class,ListNode,1,3,2,A,,
python-algorithms,remove_kth_last_element.py,method,__init__,2,3,1,A,,
python-algorithms,has_cycle.py,function,has_cycle,7,17,7,B,,
python-algorithms,has_cycle.py,function,print_node,19,25,2,A,,
python-algorithms,has_cycle.py,class,ListNode,2,4,2,A,,
python-algorithms,has_cycle.py,method,__init__,3,4,1,A,,
python-algorithms,list_pivoting.py,function,list_pivot,7,31,5,A,,
python-algorithms,list_pivoting.py,function,print_node,49,54,2,A,,
python-algorithms,list_pivoting.py,class,ListNode,2,4,2,A,,
python-algorithms,list_pivoting.py,method,__init__,3,4,1,A,,
python-algorithms,reverse_sublist_2.py,function,reverse_sublist,8,33,6,B,,
python-algorithms,reverse_sublist_2.py,class,ListNode,2,4,2,A,,
python-algorithms,reverse_sublist_2.py,method,__init__,3,4,1,A,,
python-algorithms,reverse_sublist_1.py,function,reverse_sublist,9,23,3,A,,
python-algorithms,reverse_sublist_1.py,class,ListNode,2,4,2,A,,
python-algorithms,reverse_sublist_1.py,method,__init__,3,4,1,A,,
python-algorithms,remove_duplicates.py,function,remove_duplicates,6,16,4,A,,
python-algorithms,remove_duplicates.py,function,print_node,27,32,2,A,,
python-algorithms,remove_duplicates.py,class,ListNode,1,3,2,A,,
python-algorithms,remove_duplicates.py,method,__init__,2,3,1,A,,
python-algorithms,even_odd_merge.py,function,even_odd_merge,6,25,4,A,,
python-algorithms,even_odd_merge.py,function,print_node,39,44,2,A,,
python-algorithms,even_odd_merge.py,class,ListNode,1,3,2,A,,
python-algorithms,even_odd_merge.py,method,__init__,2,3,1,A,,
python-algorithms,merge_two_list.py,function,merge_two_sorted_lists,18,30,5,A,,
python-algorithms,merge_two_list.py,class,ListNode,1,3,2,A,,
python-algorithms,merge_two_list.py,method,__init__,2,3,1,A,,
python-algorithms,has_overlapping_list.py,function,has_overlapping_lists,6,18,6,B,,
python-algorithms,has_overlapping_list.py,function,list_length,20,27,2,A,,
python-algorithms,has_overlapping_list.py,class,ListNode,1,3,2,A,,
python-algorithms,has_overlapping_list.py,method,__init__,2,3,1,A,,
python-algorithms,find_cycle_start_1.py,function,find_cycle_start,7,22,6,B,,
python-algorithms,find_cycle_start_1.py,function,cycle_length,24,33,3,A,,
python-algorithms,find_cycle_start_1.py,class,ListNode,2,4,2,A,,
python-algorithms,find_cycle_start_1.py,method,__init__,3,4,1,A,,
python-algorithms,find_cycle_start_2.py,function,find_cycle_start,7,18,5,A,,
python-algorithms,find_cycle_start_2.py,class,ListNode,2,4,2,A,,
python-algorithms,find_cycle_start_2.py,method,__init__,3,4,1,A,,
python-algorithms,reverse_singly_linkedlist.py,function,reverse_linkedlist,6,13,2,A,,
python-algorithms,reverse_singly_linkedlist.py,function,print_node,22,27,2,A,,
python-algorithms,reverse_singly_linkedlist.py,class,ListNode,1,3,2,A,,
python-algorithms,reverse_singly_linkedlist.py,method,__init__,2,3,1,A,,
python-algorithms,is_palindrome.py,function,isPalindrome,6,20,8,B,,
python-algorithms,is_palindrome.py,function,reverse_linkedlist,22,29,2,A,,
python-algorithms,is_palindrome.py,class,ListNode,1,3,2,A,,
python-algorithms,is_palindrome.py,method,__init__,2,3,1,A,,
python-algorithms,cyclic_right_shift_list.py,function,cyclic_right_shift_list,6,25,5,A,,
python-algorithms,cyclic_right_shift_list.py,function,print_node,37,42,2,A,,
python-algorithms,cyclic_right_shift_list.py,class,ListNode,1,3,2,A,,
python-algorithms,cyclic_right_shift_list.py,method,__init__,2,3,1,A,,
python-algorithms,search_maze.py,function,search_maze,2,25,1,A,,
python-algorithms,search_maze.py,function,search_maze_helper,4,22,9,B,search_maze,
