case,file,file_name,function,parent,lineno,endline,complexity,radon_grade,radon_grade_num,n_pycefr_constructs,n_pycefr_classes,max_level_num,max_level,mean_level_num,level_counts,top_classes,case_type
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,log_in,,167,186,5,A,1,15,9,3,B1,1.5333333333333334,"{""A1"": 9, ""A2"": 4, ""B1"": 2}","{""Print"": 4, ""Simple Atributte"": 3, ""Simple Assignment"": 2, ""Simplified incremental Assignment with increase amount"": 1, ""Simple If statements"": 1, ""Simple While Loop"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,upgrade_migrate,,55,70,4,A,1,12,5,2,A2,1.25,"{""A1"": 9, ""A2"": 3}","{""Print"": 4, ""Simple Atributte"": 3, ""Simple If statements"": 3, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,balance,,72,94,4,A,1,15,5,4,B2,1.5333333333333334,"{""A1"": 9, ""A2"": 5, ""B2"": 1}","{""Print"": 5, ""Simple Atributte"": 5, ""Simple If statements"": 3, ""Simple Assignment"": 1, ""Recursive Functions"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,funds,,125,137,3,A,1,10,5,2,A2,1.2,"{""A1"": 8, ""A2"": 2}","{""Simple Assignment"": 3, ""Print"": 2, ""Simple Atributte"": 2, ""Simple If statements"": 2, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,exit,,157,164,3,A,1,5,4,2,A2,1.2,"{""A1"": 4, ""A2"": 1}","{""Simple If statements"": 2, ""Simple Atributte"": 1, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,BVN_checker,,20,23,2,A,1,6,5,5,C1,2.0,"{""A1"": 3, ""A2"": 2, ""C1"": 1}","{""Simple Assignment"": 2, ""'range' call function"": 1, ""Simple Atributte"": 1, ""Simple List Comprehension"": 1, ""Function"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,open_acct,,26,53,2,A,1,27,7,2,A2,1.2592592592592593,"{""A1"": 20, ""A2"": 7}","{""Simple Atributte"": 7, ""Simple Assignment"": 7, ""Print"": 6, ""Subscript"": 4, ""Simple List"": 1, ""Simple If statements"": 1, ""Function"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Unstructured Supplemenrary  Service Data/ussdtim.py,ussdtim.py,options_menu,,142,154,2,A,1,9,7,2,A2,1.3333333333333333,"{""A1"": 6, ""A2"": 3}","{""Simple Atributte"": 2, ""Simple Assignment"": 2, ""Simple Dictionary"": 1, ""Print"": 1, ""Subscript"": 1, ""Simple If statements"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,calc,,21,29,2,A,1,9,5,3,B1,1.5555555555555556,"{""A1"": 5, ""A2"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 3, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,get_input,,8,9,1,A,1,2,2,2,A2,1.5,"{""A2"": 1, ""A1"": 1}","{""Simple Atributte"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,backspace,,12,14,1,A,1,4,3,2,A2,1.5,"{""A2"": 2, ""A1"": 2}","{""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,clear,,17,18,1,A,1,2,2,2,A2,1.5,"{""A2"": 1, ""A1"": 1}","{""Simple Atributte"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,popupmsg,,32,40,1,A,1,10,3,2,A2,1.6,"{""A2"": 6, ""A1"": 4}","{""Simple Atributte"": 6, ""Simple Assignment"": 3, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,cal,,43,133,1,A,1,79,5,3,B1,1.8101265822784811,"{""A1"": 34, ""A2"": 26, ""B1"": 19}","{""Simple Assignment"": 31, ""Simple Atributte"": 26, ""Lambda"": 19, ""Function"": 2, ""Subscript"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Create_calculator_app/calculator.py,calculator.py,quit,cal,128,129,1,A,1,4,4,2,A2,1.25,"{""A1"": 3, ""A2"": 1}","{""Simple Atributte"": 1, ""Subscript"": 1, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Digital_clock/digital_clock.py,digital_clock.py,light_theme,,5,16,1,A,1,12,4,2,A2,1.5,"{""A1"": 6, ""A2"": 6}","{""Simple Atributte"": 6, ""Simple Assignment"": 3, ""Function"": 2, ""Simple Tuple"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Digital_clock/digital_clock.py,digital_clock.py,time,light_theme,12,15,1,A,1,4,3,2,A2,1.5,"{""A2"": 2, ""A1"": 2}","{""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Digital_clock/digital_clock.py,digital_clock.py,dark_theme,,19,30,1,A,1,12,4,2,A2,1.5,"{""A1"": 6, ""A2"": 6}","{""Simple Atributte"": 6, ""Simple Assignment"": 3, ""Function"": 2, ""Simple Tuple"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Digital_clock/digital_clock.py,digital_clock.py,time,dark_theme,26,29,1,A,1,4,3,2,A2,1.5,"{""A2"": 2, ""A1"": 2}","{""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Digital_clock/digital_clock.py,digital_clock.py,time,,44,47,1,A,1,4,3,2,A2,1.5,"{""A2"": 2, ""A1"": 2}","{""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Scraping Medium Articles/scraping_medium.py,scraping_medium.py,collect_text,,33,57,5,A,1,58,16,3,B1,1.4827586206896552,"{""A1"": 33, ""A2"": 22, ""B1"": 3}","{""Simple Atributte"": 15, ""Formatted Value"": 7, ""Subscript"": 7, ""Simplified incremental Assignment with increase amount"": 7, ""Joined String"": 6, ""Simple Assignment"": 5, ""Simple For Loop"": 2, ""Unary Operation"": 1, ""Slice"": 1, ""'pass' statement"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Scraping Medium Articles/scraping_medium.py,scraping_medium.py,get_page,,11,21,2,A,1,13,7,2,A2,1.3846153846153846,"{""A1"": 8, ""A2"": 5}","{""Simple Atributte"": 5, ""Simple Assignment"": 3, ""Print"": 1, ""Unary Operation"": 1, ""Simple If statements"": 1, ""Function"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Scraping Medium Articles/scraping_medium.py,scraping_medium.py,purify,,24,30,2,A,1,22,9,5,C1,1.7272727272727273,"{""A1"": 10, ""A2"": 10, ""C1"": 1, ""B1"": 1}","{""Simple Atributte"": 9, ""Simple Assignment"": 5, ""Simple Tuple"": 2, ""Simple Dictionary"": 1, ""Subscript"": 1, ""Generator Expression"": 1, ""Function with Simple argument"": 1, ""Lambda"": 1, ""Return"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Scraping Medium Articles/scraping_medium.py,scraping_medium.py,save_file,,60,66,2,A,1,16,11,3,B1,1.625,"{""A2"": 8, ""A1"": 7, ""B1"": 1}","{""Simple Atributte"": 6, ""Formatted Value"": 1, ""Joined String"": 1, ""Print"": 1, ""Files --> 'open' call function"": 1, ""Files --> 'write' call function"": 1, ""Unary Operation"": 1, ""Assigment with sum (total = total + 1)"": 1, ""Simple If statements"": 1, ""With"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/simple-bot.py,simple-bot.py,on_message,,4,6,2,A,1,3,2,2,A2,1.6666666666666667,"{""A2"": 2, ""A1"": 1}","{""Simple Atributte"": 2, ""Simple If statements"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/simple-bot.py,simple-bot.py,main,,8,11,1,A,1,3,2,2,A2,1.6666666666666667,"{""A2"": 2, ""A1"": 1}","{""Simple Atributte"": 2, ""Simple Assignment"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,on_message,,41,171,34,E,5,180,16,5,C1,1.5166666666666666,"{""A1"": 92, ""A2"": 85, ""B1"": 2, ""C1"": 1}","{""Simple Atributte"": 85, ""Simple If statements"": 24, ""Annotated Assignment"": 20, ""Subscript"": 17, ""Simple Assignment"": 14, ""Boolean Operation"": 5, ""Slice"": 5, ""Simple List"": 2, ""Simple Tuple"": 1, ""Formatted Value"": 1}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,MyBot,,24,229,8,B,2,230,22,6,C2,1.5521739130434782,"{""A1"": 116, ""A2"": 107, ""B1"": 4, ""C2"": 1, ""C1"": 1, ""B2"": 1}","{""Simple Atributte"": 107, ""Simple If statements"": 29, ""Annotated Assignment"": 26, ""Subscript"": 22, ""Simple Assignment"": 16, ""Boolean Operation"": 5, ""Slice"": 5, ""Simple List"": 3, ""Formatted Value"": 2, ""Joined String"": 2}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,on_friendship,,183,211,6,B,2,25,7,3,B1,1.56,"{""A2"": 12, ""A1"": 12, ""B1"": 1}","{""Simple Atributte"": 12, ""Annotated Assignment"": 4, ""Simple If statements"": 4, ""Subscript"": 2, ""Simple Assignment"": 1, ""Simple For Loop"": 1, ""'break' statement"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,on_room_join,,213,229,2,A,1,12,7,2,A2,1.4166666666666667,"{""A1"": 7, ""A2"": 5}","{""Simple Atributte"": 5, ""Subscript"": 2, ""Simple List"": 1, ""Formatted Value"": 1, ""Joined String"": 1, ""Annotated Assignment"": 1, ""Simple For Loop"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,main,,232,235,1,A,1,2,2,2,A2,1.5,"{""A2"": 1, ""A1"": 1}","{""Simple Atributte"": 1, ""Simple Assignment"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,__init__,,30,34,1,A,1,6,5,6,C2,2.1666666666666665,"{""A1"": 3, ""A2"": 2, ""C2"": 1}","{""Simple Atributte"": 2, ""Super Function"": 1, ""Subscript"": 1, ""Annotated Assignment"": 1, ""Function with Simple argument"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,on_ready,,36,38,1,A,1,1,1,2,A2,2.0,"{""A2"": 1}","{""Simple Atributte"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/chatbot/bot.py,bot.py,on_login,,174,181,1,A,1,3,2,2,A2,1.6666666666666667,"{""A2"": 2, ""A1"": 1}","{""Simple Atributte"": 2, ""Simple Assignment"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Extract_zip_files/extract_zip_files.py,extract_zip_files.py,extract,,21,33,2,A,1,14,8,3,B1,1.5,"{""A1"": 8, ""A2"": 5, ""B1"": 1}","{""Simple Atributte"": 5, ""Print"": 2, ""Simple Assignment"": 2, ""Subscript"": 1, ""Assigment with sum (total = total + 1)"": 1, ""Simple If statements"": 1, ""With"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/String_search_from_multiple_files/findstring.py,findstring.py,getfiles,,10,30,6,B,2,30,9,4,B2,1.5333333333333334,"{""A1"": 16, ""A2"": 13, ""B2"": 1}","{""Simple Atributte"": 11, ""Simple Assignment"": 6, ""Simple If statements"": 4, ""Print"": 3, ""Return"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'read' call function"": 1, ""Simple For Loop"": 1, ""Recursive Functions"": 1}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,PwdDisplay,,6,57,3,A,1,608,43,6,C2,1.5361842105263157,"{""A1"": 315, ""A2"": 266, ""B1"": 24, ""C2"": 1, ""B2"": 1, ""C1"": 1}","{""Simple Atributte"": 212, ""Simple Assignment"": 124, ""Subscript"": 46, ""Alias"": 29, ""Print"": 21, ""Function with Simple argument"": 20, ""Simple Dictionary"": 16, ""Simple Tuple"": 14, ""Simple If statements"": 14, ""Import"": 13}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,__del__,,52,57,3,A,1,65,12,2,A2,1.5384615384615385,"{""A2"": 35, ""A1"": 30}","{""Simple Atributte"": 28, ""Subscript"": 11, ""Simple Assignment"": 8, ""Simple Tuple"": 3, ""Simplified incremental Assignment with increase amount"": 3, ""Print"": 3, ""Simple Dictionary"": 3, ""Simple If statements"": 2, ""For Loop with Tuple as name"": 1, ""Simple For Loop"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,__init__,,7,15,2,A,1,100,16,3,B1,1.5,"{""A1"": 58, ""A2"": 34, ""B1"": 8}","{""Alias"": 20, ""Simple Atributte"": 20, ""Simple Assignment"": 19, ""Import"": 9, ""Import with 'as' extension "": 6, ""Print"": 6, ""From"": 4, ""Simple Tuple"": 3, ""Exception --> try/except"": 2, ""Except Handler"": 2}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,get_ssid_pwd,,28,36,2,A,1,105,18,6,C2,1.5809523809523809,"{""A2"": 56, ""A1"": 48, ""C2"": 1}","{""Simple Atributte"": 47, ""Simple Assignment"": 19, ""Subscript"": 16, ""Simple Dictionary"": 3, ""Files --> 'write' call function"": 3, ""Simple Tuple"": 2, ""Formatted Value"": 2, ""Unary Operation"": 2, ""Slice"": 2, ""'enumerate' call function"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,display_password,,38,50,2,A,1,140,25,5,C1,1.4928571428571429,"{""A1"": 80, ""A2"": 53, ""B1"": 6, ""C1"": 1}","{""Simple Atributte"": 44, ""Simple Assignment"": 36, ""Subscript"": 14, ""Print"": 6, ""Assigment with sum (total = total + 1)"": 5, ""Simple Dictionary"": 5, ""Simple Tuple"": 4, ""Formatted Value"": 4, ""Simple List"": 3, ""Lambda"": 2}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,export_xml,,17,21,1,A,1,36,11,3,B1,1.6388888888888888,"{""A2"": 19, ""A1"": 15, ""B1"": 2}","{""Simple Atributte"": 17, ""Simple Assignment"": 9, ""Return"": 2, ""Function with Simple argument"": 1, ""Print"": 1, ""Except Handler"": 1, ""Files --> 'open' call function"": 1, ""With"": 1, ""Function with Simple argument with Default argument"": 1, ""'raise' exception"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Wifi_windows_password_displayer/main.py,main.py,file_path,,23,26,1,A,1,44,6,2,A2,1.5,"{""A2"": 22, ""A1"": 22}","{""Simple Atributte"": 22, ""Simple Assignment"": 14, ""Return"": 3, ""Subscript"": 3, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Muchos constructos simples acumulados
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Write_a_script_to_download_a_random_image_from_unsplash_and_set_it_as_wallpaper/background_windows.py,background_windows.py,setup,,22,29,2,A,1,14,4,2,A2,1.6428571428571428,"{""A2"": 9, ""A1"": 5}","{""Simple Atributte"": 9, ""Simple Assignment"": 3, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Write_a_script_to_download_a_random_image_from_unsplash_and_set_it_as_wallpaper/background_windows.py,background_windows.py,is_64bit,,9,10,1,A,1,3,3,2,A2,1.3333333333333333,"{""A1"": 2, ""A2"": 1}","{""Simple Atributte"": 1, ""Function"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Write_a_script_to_download_a_random_image_from_unsplash_and_set_it_as_wallpaper/background_windows.py,background_windows.py,download,,13,19,1,A,1,7,6,3,B1,1.8571428571428572,"{""A2"": 4, ""A1"": 2, ""B1"": 1}","{""Simple Atributte"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'write' call function"": 1, ""Simple Assignment"": 1, ""With"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Write_a_script_to_download_a_random_image_from_unsplash_and_set_it_as_wallpaper/background_linux.py,background_linux.py,download,,9,15,1,A,1,7,6,3,B1,1.8571428571428572,"{""A2"": 4, ""A1"": 2, ""B1"": 1}","{""Simple Atributte"": 2, ""Files --> 'open' call function"": 1, ""Files --> 'write' call function"": 1, ""Simple Assignment"": 1, ""With"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Write_a_script_to_download_a_random_image_from_unsplash_and_set_it_as_wallpaper/background_linux.py,background_linux.py,setup,,18,22,1,A,1,3,2,2,A2,1.6666666666666667,"{""A2"": 2, ""A1"": 1}","{""Simple Atributte"": 2, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/News_website_scraper/moneycontrol_scrapper.py,moneycontrol_scrapper.py,scrap,,27,42,4,A,1,33,6,5,C1,1.878787878787879,"{""A2"": 17, ""A1"": 13, ""C1"": 3}","{""Simple Atributte"": 12, ""Simple Assignment"": 7, ""Simple Dictionary"": 5, ""Subscript"": 5, ""Simple List Comprehension"": 3, ""Function with Simple argument"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/News_website_scraper/moneycontrol_scrapper.py,moneycontrol_scrapper.py,setup,,14,24,3,A,1,20,10,6,C2,1.9,"{""A1"": 9, ""A2"": 9, ""C2"": 1, ""C1"": 1}","{""Simple Atributte"": 6, ""Simple Assignment"": 5, ""Simple Dictionary"": 2, ""Simple List"": 1, ""Simple Tuple"": 1, ""'enumerate' call function"": 1, ""Subscript"": 1, ""Simple List Comprehension"": 1, ""For Loop with Tuple as name"": 1, ""Function with Simple argument"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/News_website_scraper/moneycontrol_scrapper.py,moneycontrol_scrapper.py,json_dump,,45,48,1,A,1,8,5,3,B1,1.875,"{""A2"": 5, ""A1"": 2, ""B1"": 1}","{""Simple Atributte"": 4, ""Files --> 'open' call function"": 1, ""Simple Assignment"": 1, ""With"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Terminal_progress_bar_with_images_resizing/progress_bar_ with_images_resizing.py,progress_bar_ with_images_resizing.py,Resize_image,,7,14,3,A,1,15,9,3,B1,1.5333333333333334,"{""A1"": 8, ""A2"": 6, ""B1"": 1}","{""Simple Atributte"": 6, ""Formatted Value"": 2, ""Joined String"": 1, ""Print"": 1, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""Exception --> try/except"": 1, ""Except Handler"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Terminal_Based_Hangman_Game/hangman.py,hangman.py,play,,16,101,16,C,3,62,16,6,C2,1.3225806451612903,"{""A1"": 50, ""A2"": 9, ""C2"": 1, ""C1"": 1, ""B1"": 1}","{""Print"": 19, ""Simple Assignment"": 12, ""Simple If statements"": 8, ""Simple Atributte"": 7, ""Boolean Operation"": 3, ""Simple List"": 2, ""Simplified incremental Assignment with decrease subtraction"": 2, ""Simple Tuple"": 1, ""'enumerate' call function"": 1, ""Unary Operation"": 1}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Terminal_Based_Hangman_Game/hangman.py,hangman.py,main,,174,179,2,A,1,5,4,3,B1,1.6,"{""A1"": 3, ""A2"": 1, ""B1"": 1}","{""Simple Assignment"": 2, ""Simple Atributte"": 1, ""While with Else Loop"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Terminal_Based_Hangman_Game/hangman.py,hangman.py,get_word,,6,12,1,A,1,11,7,3,B1,1.4545454545454546,"{""A1"": 7, ""A2"": 3, ""B1"": 1}","{""Simple Assignment"": 4, ""Simple Atributte"": 2, ""Files --> 'open' call function"": 1, ""Subscript"": 1, ""With"": 1, ""Function"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Terminal_Based_Hangman_Game/hangman.py,hangman.py,display_hangman,,105,170,1,A,1,5,5,1,A1,1.0,"{""A1"": 5}","{""Simple List"": 1, ""Subscript"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Return"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Calculate_age/calculate.py,calculate.py,month_days,,14,22,7,B,2,14,6,1,A1,1.0,"{""A1"": 14}","{""Simple If statements"": 4, ""Return"": 4, ""Simple List"": 2, ""Boolean Operation"": 2, ""Unary Operation"": 1, ""Function with Simple argument"": 1}",Radon alto / PyCEFR bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Calculate_age/calculate.py,calculate.py,judge_leap_year,,6,10,2,A,1,4,3,1,A1,1.0,"{""A1"": 4}","{""Return"": 2, ""Simple If statements"": 1, ""Function with Simple argument"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Movie Information Scraper/movieInfoScraper.py,movieInfoScraper.py,getMovieDetails,,7,82,11,C,3,116,12,5,C1,1.6293103448275863,"{""A1"": 58, ""A2"": 51, ""C1"": 4, ""B1"": 3}","{""Simple Atributte"": 42, ""Simple Assignment"": 27, ""Subscript"": 22, ""Simple Dictionary"": 9, ""Exception --> try/except"": 3, ""Except Handler"": 3, ""Simple List Comprehension"": 2, ""List Comprehension with 1If statements"": 2, ""Assigment with sum (total = total + 1)"": 2, ""Return"": 2}",Coincidencia en dificultad alta
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Drowsiness detection/model.py,model.py,generator,,12,14,1,A,1,12,6,2,A2,1.5833333333333333,"{""A2"": 7, ""A1"": 5}","{""Simple Atributte"": 6, ""Simple Assignment"": 2, ""Simple Tuple"": 1, ""Function with Simple argument with Default argument"": 1, ""Return"": 1, ""Unary Operation"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Internet_connection_check/internet_connection_check.py,internet_connection_check.py,internet_connection_test,,4,21,3,A,1,25,9,3,B1,1.24,"{""A1"": 20, ""A2"": 4, ""B1"": 1}","{""Print"": 5, ""Joined String"": 4, ""Simple Atributte"": 4, ""Formatted Value"": 3, ""Return"": 3, ""Simple Assignment"": 2, ""Except Handler"": 2, ""Exception --> try/except"": 1, ""Function"": 1}",Sin patrón destacado
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Countdown_timer/main.py,main.py,countdown,,3,11,2,A,1,131,15,5,C1,1.5572519083969465,"{""A1"": 70, ""A2"": 53, ""B1"": 6, ""C1"": 2}","{""Alias"": 40, ""Simple Atributte"": 23, ""Import"": 20, ""Simple Assignment"": 18, ""From"": 9, ""Print"": 6, ""Import with 'as' extension "": 5, ""Import're' module"": 2, ""Unary Operation"": 2, ""Simple Tuple"": 1}",PyCEFR alto / Radon bajo
python-mini-projects,/home/juan/Documents/Analisis-CC-PyCEFR/python-mini-projects/projects/Zip_Bruter/zipbruter.py,zipbruter.py,worker,,33,51,4,A,1,18,12,3,B1,1.9444444444444444,"{""A2"": 7, ""A1"": 6, ""B1"": 5}","{""Simple Atributte"": 7, ""Simple Tuple"": 1, ""Print"": 1, ""Simple Assignment"": 1, ""'pass' statement"": 1, ""Simple If statements"": 1, ""While with Else Loop"": 1, ""'break' statement"": 1, ""Exception --> try/except"": 1, ""With"": 1}",Sin patrón destacado
